User_ID,Brand_ID,Path_Str,Converted,Path_Length
U_B01_00414,B01,Marketplace > Google Search > Instagram > Influencer Blog > YouTube > Marketplace > Instagram,True,7
U_B01_00415,B01,Instagram > Marketplace,False,2
U_B01_00416,B01,YouTube,False,1
U_B01_00417,B01,Google Search > Influencer Blog > Instagram > Google Search > Influencer Blog > Instagram,True,6
U_B01_00418,B01,Instagram > Influencer Blog,False,2
U_B01_00419,B01,Instagram,False,1
U_B01_00420,B01,Instagram,False,1
U_B01_00421,B01,YouTube > Instagram,False,2
U_B01_00422,B01,Instagram > Google Search > Influencer Blog > Marketplace > YouTube > Instagram,True,6
U_B01_00423,B01,Instagram > YouTube > Influencer Blog,False,3
U_B01_00425,B01,Google Search,False,1
U_B01_00426,B01,Google Search,False,1
U_B01_00427,B01,Marketplace > Influencer Blog > Instagram > YouTube > Instagram,True,5
U_B01_00428,B01,Instagram > YouTube > Instagram,True,3
U_B01_00429,B01,Instagram > Google Search > Marketplace > Influencer Blog,False,4
U_B01_00430,B01,YouTube > Instagram > Google Search > Influencer Blog,False,4
U_B01_00431,B01,YouTube,False,1
U_B01_00432,B01,Instagram > YouTube > Google Search > YouTube > Google Search > Influencer Blog,False,6
U_B01_00433,B01,Instagram > Influencer Blog > Instagram,False,3
U_B01_00434,B01,Marketplace > YouTube > Marketplace > YouTube > Google Search > YouTube,False,6
U_B01_00435,B01,Influencer Blog > Instagram > Marketplace > YouTube,False,4
U_B01_00436,B01,Instagram > Google Search > Influencer Blog > Marketplace,False,4
U_B01_00437,B01,Marketplace > Instagram > Google Search > YouTube,False,4
U_B01_00438,B01,Instagram,True,1
U_B01_00439,B01,YouTube,False,1
U_B01_00440,B01,Instagram > Influencer Blog,False,2
U_B01_00441,B01,Marketplace > Influencer Blog > YouTube > Marketplace > Google Search,True,5
U_B01_00442,B01,Instagram > Google Search > Marketplace > Instagram > Marketplace > Google Search > Instagram,True,7
U_B01_00443,B01,Marketplace > Instagram > Google Search > YouTube,False,4
U_B01_00444,B01,YouTube,False,1
U_B01_00446,B01,Influencer Blog > Google Search,False,2
U_B01_00447,B01,Instagram > Marketplace > Influencer Blog,False,3
U_B01_00448,B01,Instagram,False,1
U_B01_00449,B01,Marketplace,False,1
U_B01_00450,B01,Google Search > Influencer Blog > YouTube,False,3
U_B01_00451,B01,Google Search > YouTube,False,2
U_B01_00452,B01,YouTube > Influencer Blog > YouTube > Google Search > Influencer Blog,False,5
U_B01_00453,B01,Influencer Blog > YouTube > Influencer Blog > Marketplace,False,4
U_B01_00454,B01,Influencer Blog > Instagram > YouTube > Marketplace > Instagram,False,5
U_B01_00455,B01,Marketplace,False,1
U_B01_00456,B01,Google Search,False,1
U_B01_00457,B01,Influencer Blog,False,1
U_B01_00458,B01,Google Search > Influencer Blog > YouTube > Google Search,False,4
U_B01_00459,B01,Influencer Blog,False,1
U_B01_00460,B01,YouTube > Influencer Blog,False,2
U_B01_00461,B01,YouTube > Influencer Blog > Instagram > YouTube > Marketplace,False,5
U_B01_00462,B01,Google Search > Marketplace,False,2
U_B01_00463,B01,Google Search > Marketplace > Google Search > Influencer Blog,False,4
U_B01_00464,B01,YouTube > Influencer Blog > Instagram,False,3
U_B01_00465,B01,Influencer Blog > Google Search > Instagram,False,3
U_B01_00466,B01,YouTube > Influencer Blog > Google Search > YouTube > Influencer Blog,False,5
U_B01_00467,B01,Marketplace,False,1
U_B01_00468,B01,Influencer Blog,False,1
U_B01_00469,B01,Google Search,False,1
U_B01_00470,B01,Instagram > Marketplace > Instagram,False,3
U_B01_00471,B01,Instagram > Marketplace > Google Search > YouTube > Influencer Blog > YouTube,False,6
U_B01_00472,B01,Marketplace > Influencer Blog > Instagram > Marketplace > Influencer Blog > Google Search,False,6
U_B01_00474,B01,Marketplace > Google Search > Instagram > Marketplace > YouTube > Marketplace > Google Search > YouTube > Influencer Blog > Google Search > Marketplace > Google Search > YouTube > Google Search > Marketplace > Instagram > Marketplace > Instagram > Marketplace > YouTube > Instagram > Google Search > Instagram > Influencer Blog > Google Search > YouTube > Marketplace > Google Search > YouTube > Google Search > Instagram > Marketplace > Instagram > Google Search > Influencer Blog > Google Search > YouTube,False,37
U_B01_00476,B01,Instagram > Marketplace > Google Search > Marketplace > Google Search > Instagram,False,6
U_B01_00477,B01,Instagram,False,1
U_B01_00478,B01,Instagram > Marketplace > Google Search > Instagram,False,4
U_B01_00479,B01,YouTube > Google Search,False,2
U_B01_00480,B01,Google Search > Influencer Blog > Instagram > YouTube > Influencer Blog,False,5
U_B01_00481,B01,Marketplace > YouTube,False,2
U_B01_00482,B01,YouTube > Instagram > Google Search > Marketplace,False,4
U_B01_00483,B01,Marketplace > Instagram > Marketplace > Google Search > Instagram,False,5
U_B01_00484,B01,Marketplace > Influencer Blog > Google Search > Influencer Blog,False,4
U_B01_00485,B01,Marketplace,False,1
U_B01_00486,B01,Instagram > YouTube > Influencer Blog > Google Search > Instagram,True,5
U_B01_00487,B01,YouTube > Instagram > YouTube > Google Search,False,4
U_B01_00488,B01,Influencer Blog > Instagram > YouTube > Google Search > Marketplace,False,5
U_B01_00490,B01,Influencer Blog > YouTube > Google Search,False,3
U_B01_00491,B01,Marketplace,False,1
U_B01_00492,B01,Google Search > Instagram,False,2
U_B01_00493,B01,Google Search > Instagram > Influencer Blog > Google Search,False,4
U_B01_00494,B01,Google Search > Marketplace > YouTube > Influencer Blog,False,4
U_B01_00495,B01,Marketplace > YouTube > Marketplace > Google Search > Instagram,True,5
U_B01_00496,B01,Google Search > Marketplace,False,2
U_B01_00497,B01,Marketplace > YouTube > Marketplace,False,3
U_B01_00498,B01,Marketplace > Influencer Blog > Instagram > YouTube,False,4
U_B01_00499,B01,Marketplace > Google Search > YouTube > Google Search > Instagram > Marketplace,False,6
U_B01_00500,B01,Marketplace > Influencer Blog > Instagram > YouTube > Influencer Blog,False,5
U_B01_00501,B01,Google Search,False,1
U_B01_00502,B01,Instagram > Influencer Blog > YouTube > Marketplace > Influencer Blog,False,5
U_B01_00503,B01,YouTube > Influencer Blog > Google Search > Instagram,False,4
U_B01_00504,B01,Influencer Blog,False,1
U_B01_00505,B01,Instagram > YouTube > Instagram,True,3
U_B01_00506,B01,Google Search > Influencer Blog,False,2
U_B01_00507,B01,Google Search > Marketplace > YouTube > Influencer Blog > Marketplace,False,5
U_B01_00508,B01,YouTube,False,1
U_B01_00509,B01,Marketplace > Google Search > Instagram > YouTube > Google Search > Marketplace > Google Search > Instagram > YouTube > Marketplace > Influencer Blog > YouTube > Instagram > YouTube > Influencer Blog > Instagram > Marketplace > Google Search > Marketplace > Google Search > Influencer Blog > Marketplace > Instagram > Google Search > Influencer Blog > Google Search > Influencer Blog > YouTube > Marketplace > Instagram,False,30
U_B01_00510,B01,Google Search > Instagram > Influencer Blog > Instagram > Marketplace,False,5
U_B01_00512,B01,Marketplace > Influencer Blog > Instagram,False,3
U_B01_00513,B01,Instagram > Influencer Blog > Instagram > Influencer Blog > Instagram,False,5
U_B01_00514,B01,Influencer Blog > YouTube > Instagram,True,3
U_B01_00515,B01,Google Search,False,1
U_B01_00516,B01,Influencer Blog > YouTube,False,2
U_B01_00517,B01,Marketplace > Instagram,False,2
U_B01_00518,B01,Instagram > Google Search,False,2
U_B01_00519,B01,Google Search > Influencer Blog > Instagram,False,3
U_B01_00520,B01,Influencer Blog,False,1
U_B01_00522,B01,Influencer Blog > YouTube > Instagram > Marketplace > Instagram,False,5
U_B01_00523,B01,Marketplace > YouTube,False,2
U_B01_00524,B01,Influencer Blog > Instagram > Google Search,False,3
U_B01_00525,B01,Instagram > Marketplace > Influencer Blog,False,3
U_B01_00526,B01,Influencer Blog > YouTube > Marketplace > Google Search,False,4
U_B01_00527,B01,Influencer Blog > YouTube > Google Search > Marketplace > Google Search,False,5
U_B01_00528,B01,Google Search > Marketplace > Google Search > Marketplace,False,4
U_B01_00529,B01,Instagram,False,1
U_B01_00530,B01,Influencer Blog,False,1
U_B01_00531,B01,Influencer Blog > Instagram,False,2
U_B01_00532,B01,YouTube > Marketplace > Instagram,True,3
U_B01_00533,B01,Instagram > YouTube > Marketplace > Google Search > Instagram,True,5
U_B01_00534,B01,Marketplace > Instagram,False,2
U_B01_00535,B01,YouTube > Google Search > YouTube > Influencer Blog,False,4
U_B01_00536,B01,YouTube,False,1
U_B01_00537,B01,YouTube > Marketplace > Google Search,False,3
U_B01_00538,B01,YouTube > Influencer Blog > Marketplace > Instagram,False,4
U_B01_00539,B01,Influencer Blog > Instagram > Influencer Blog,False,3
U_B01_00540,B01,Influencer Blog > Instagram,False,2
U_B01_00541,B01,Influencer Blog,False,1
U_B01_00542,B01,YouTube > Influencer Blog > Google Search > Marketplace,False,4
U_B01_00543,B01,Influencer Blog > YouTube > Instagram,True,3
U_B01_00544,B01,YouTube > Influencer Blog > YouTube,False,3
U_B01_00545,B01,Instagram,False,1
U_B01_00546,B01,Google Search,False,1
U_B01_00547,B01,Google Search > Marketplace,True,2
U_B01_00548,B01,Influencer Blog > Instagram > Marketplace > YouTube,False,4
U_B01_00549,B01,Instagram,False,1
U_B01_00550,B01,Google Search > Marketplace > Influencer Blog,False,3
U_B01_00551,B01,YouTube > Marketplace,False,2
U_B01_00552,B01,YouTube > Marketplace > Instagram,False,3
U_B01_00553,B01,Instagram > YouTube > Google Search > Marketplace,False,4
U_B01_00554,B01,Google Search > Influencer Blog,False,2
U_B01_00555,B01,Instagram > Influencer Blog,False,2
U_B01_00556,B01,Instagram > Marketplace > YouTube > Influencer Blog,False,4
U_B01_00557,B01,YouTube,False,1
U_B01_00558,B01,Google Search > Marketplace > YouTube > Instagram > YouTube,False,5
U_B01_00559,B01,Instagram > Influencer Blog > Marketplace > Instagram > YouTube,False,5
U_B01_00560,B01,Influencer Blog > YouTube,False,2
U_B01_00561,B01,Instagram,False,1
U_B01_00562,B01,Google Search > Instagram > Google Search > Instagram > Google Search,True,5
U_B01_00563,B01,Instagram > Google Search > Influencer Blog,False,3
U_B01_00564,B01,Instagram > YouTube,False,2
U_B01_00565,B01,Influencer Blog,False,1
U_B01_00566,B01,Influencer Blog > YouTube,False,2
U_B01_00567,B01,Instagram > Marketplace > Influencer Blog > Instagram > YouTube,False,5
U_B01_00568,B01,Influencer Blog > Google Search,False,2
U_B01_00569,B01,Marketplace > Google Search,False,2
U_B01_00570,B01,Instagram,False,1
U_B01_00571,B01,Instagram > Google Search > Influencer Blog > Google Search,False,4
U_B01_00572,B01,Google Search > Marketplace,False,2
U_B01_00573,B01,Marketplace > Google Search > Instagram > Marketplace > Instagram,True,5
U_B01_00574,B01,Google Search > Instagram > Influencer Blog > Marketplace > Instagram,True,5
U_B01_00575,B01,Instagram > Marketplace > Google Search > YouTube > Influencer Blog,False,5
U_B01_00576,B01,Google Search,False,1
U_B01_00577,B01,YouTube > Instagram > YouTube > Instagram,True,4
U_B01_00578,B01,Influencer Blog,False,1
U_B01_00579,B01,Instagram > Influencer Blog > Marketplace > YouTube,False,4
U_B01_00580,B01,Influencer Blog > Instagram > Google Search > Marketplace > Google Search > Instagram,True,6
U_B01_00581,B01,Google Search > YouTube > Instagram > Google Search,False,4
U_B01_00582,B01,YouTube > Instagram,False,2
U_B01_00583,B01,Marketplace > Google Search,False,2
U_B01_00584,B01,Marketplace,False,1
U_B01_00585,B01,Influencer Blog > Instagram > Google Search > YouTube > Marketplace > Influencer Blog,False,6
U_B01_00586,B01,Marketplace > Influencer Blog,False,2
U_B01_00587,B01,YouTube,False,1
U_B01_00588,B01,Marketplace > YouTube > Google Search,False,3
U_B01_00589,B01,Influencer Blog > Instagram > Google Search,False,3
U_B01_00590,B01,Influencer Blog > YouTube > Instagram > Influencer Blog,False,4
U_B01_00591,B01,Marketplace > Influencer Blog,False,2
U_B01_00592,B01,Google Search > Influencer Blog > Instagram > Google Search > Instagram > Google Search,False,6
U_B01_00593,B01,Google Search > YouTube > Google Search,False,3
U_B01_00594,B01,Google Search > YouTube,False,2
U_B01_00595,B01,Influencer Blog > YouTube > Instagram,False,3
U_B01_00596,B01,Marketplace,False,1
U_B01_00597,B01,Marketplace,False,1
U_B01_00598,B01,Google Search,False,1
U_B01_00599,B01,Influencer Blog > Instagram > Marketplace > Google Search,False,4
U_B01_00600,B01,Influencer Blog > Marketplace > Instagram,False,3
U_B01_00601,B01,Marketplace > Instagram > YouTube,False,3
U_B01_00602,B01,YouTube > Google Search > Marketplace > Google Search,False,4
U_B01_00603,B01,Marketplace > YouTube > Instagram > Marketplace > YouTube,False,5
U_B01_00604,B01,Marketplace > Instagram > Marketplace > Influencer Blog,False,4
U_B01_00605,B01,Google Search > Instagram,False,2
U_B01_00606,B01,YouTube > Influencer Blog > YouTube > Marketplace > Influencer Blog,False,5
U_B01_00607,B01,YouTube > Influencer Blog > Marketplace > Influencer Blog,False,4
U_B01_00608,B01,Influencer Blog > YouTube > Google Search,False,3
U_B01_00609,B01,Instagram > Google Search > Instagram,True,3
U_B01_00610,B01,YouTube > Instagram > Marketplace,False,3
U_B01_00611,B01,Influencer Blog > Google Search > Influencer Blog > Google Search > Instagram,False,5
U_B01_00612,B01,Influencer Blog > Marketplace > Influencer Blog,False,3
U_B01_00613,B01,Influencer Blog,False,1
U_B01_00614,B01,Marketplace > YouTube,False,2
U_B01_00615,B01,YouTube > Marketplace > Google Search > Influencer Blog > Instagram,True,5
U_B01_00616,B01,Instagram > Google Search > Instagram > Google Search > Influencer Blog > Instagram,True,6
U_B01_00617,B01,Instagram > Marketplace,False,2
U_B01_00618,B01,Marketplace > Google Search,True,2
U_B01_00619,B01,Google Search > Influencer Blog > YouTube > Marketplace > Instagram > Influencer Blog,False,6
U_B01_00620,B01,YouTube,False,1
U_B01_00621,B01,Marketplace,False,1
U_B01_00622,B01,Google Search > Instagram > Google Search,False,3
U_B01_00623,B01,Influencer Blog > Marketplace,False,2
U_B01_00624,B01,Influencer Blog > YouTube > Google Search > Marketplace > Google Search > Influencer Blog,False,6
U_B01_00625,B01,Google Search > YouTube > Instagram > Google Search,False,4
U_B01_00626,B01,Instagram > Influencer Blog,False,2
U_B01_00627,B01,YouTube > Influencer Blog,False,2
U_B01_00628,B01,Google Search > Marketplace > Google Search > Influencer Blog > Marketplace,False,5
U_B01_00629,B01,Influencer Blog > YouTube > Marketplace,False,3
U_B01_00630,B01,Marketplace,False,1
U_B01_00631,B01,Marketplace > YouTube > Marketplace,False,3
U_B01_00632,B01,Influencer Blog > Marketplace,False,2
U_B01_00633,B01,Marketplace > Influencer Blog > Google Search > YouTube > Google Search,False,5
U_B01_00634,B01,Marketplace > Instagram,False,2
U_B01_00635,B01,Marketplace > Google Search > YouTube > Marketplace,False,4
U_B01_00636,B01,Google Search,False,1
U_B01_00637,B01,Instagram > Influencer Blog,False,2
U_B01_00638,B01,Influencer Blog > YouTube > Instagram,False,3
U_B01_00639,B01,Google Search,False,1
U_B01_00640,B01,Marketplace > YouTube > Google Search > Influencer Blog > Google Search,False,5
U_B01_00641,B01,Influencer Blog > Marketplace,False,2
U_B01_00642,B01,Instagram > Marketplace > Instagram > Influencer Blog > YouTube,False,5
U_B01_00643,B01,YouTube > Google Search > Influencer Blog > Marketplace > Influencer Blog > Marketplace,False,6
U_B01_00644,B01,Marketplace,False,1
U_B01_00645,B01,Influencer Blog > YouTube > Instagram > Marketplace,False,4
U_B01_00646,B01,YouTube,False,1
U_B01_00647,B01,Instagram > Marketplace > Influencer Blog > Instagram > Marketplace,False,5
U_B01_00648,B01,YouTube > Marketplace > YouTube > Marketplace,False,4
U_B01_00649,B01,YouTube > Google Search > Instagram > Google Search > Instagram,False,5
U_B01_00650,B01,Google Search > Marketplace > Influencer Blog,False,3
U_B01_00651,B01,Google Search > Marketplace > Influencer Blog,False,3
U_B01_00652,B01,Instagram > Marketplace,False,2
U_B01_00653,B01,Google Search > Influencer Blog > YouTube,False,3
U_B01_00654,B01,Google Search,False,1
U_B01_00655,B01,YouTube,False,1
U_B01_00656,B01,Influencer Blog > YouTube,False,2
U_B01_00657,B01,YouTube > Marketplace > Influencer Blog > Marketplace,False,4
U_B01_00658,B01,Instagram > Google Search > YouTube > Google Search > YouTube > Google Search,False,6
U_B01_00659,B01,Influencer Blog,False,1
U_B01_00660,B01,Google Search > Instagram > Influencer Blog,False,3
U_B01_00661,B01,Instagram > Marketplace > Instagram > YouTube > Instagram,True,5
U_B01_00662,B01,Google Search > Marketplace,False,2
U_B01_00663,B01,Instagram > Google Search > Influencer Blog,False,3
U_B01_00664,B01,Influencer Blog > YouTube > Marketplace > YouTube > Instagram > Marketplace,False,6
U_B01_00665,B01,YouTube > Instagram > Influencer Blog > Google Search > YouTube > Influencer Blog,False,6
U_B01_00666,B01,Influencer Blog > YouTube > Marketplace,False,3
U_B01_00667,B01,Marketplace > YouTube > Marketplace > YouTube,True,4
U_B01_00668,B01,Google Search > Instagram,False,2
U_B01_00669,B01,Marketplace > Instagram > YouTube,False,3
U_B01_00670,B01,YouTube > Google Search > Influencer Blog,False,3
U_B01_00671,B01,Marketplace > YouTube,False,2
U_B01_00672,B01,Marketplace,False,1
U_B01_00673,B01,Marketplace > Google Search > Marketplace,False,3
U_B01_00674,B01,Instagram > Google Search > Instagram,False,3
U_B01_00675,B01,Instagram > Influencer Blog > YouTube > Instagram,True,4
U_B01_00676,B01,Google Search > Instagram > Marketplace > YouTube > Instagram,False,5
