User_ID,Brand_ID,Purchase_Timestamp,Last_Click_Channel,Last_Click_Timestamp,Credit,Attribution_Type
U_B01_04554,B01,2026-01-11 15:29:00,Influencer Blog,2026-01-04 12:08:00,1.0,last_click
U_B01_04563,B01,2026-01-06 07:48:00,Marketplace,,1.0,orphan_fallback
U_B01_04578,B01,2026-01-07 13:54:00,Instagram,,1.0,orphan_fallback
U_B01_04585,B01,2026-01-10 22:47:00,Google Search,2026-01-05 16:56:00,1.0,last_click
U_B01_04598,B01,2026-01-03 10:28:00,Google Search,,1.0,orphan_fallback
U_B01_04604,B01,2026-01-07 07:14:00,Google Search,,1.0,orphan_fallback
U_B01_04612,B01,2026-01-09 15:52:00,Marketplace,2026-01-04 15:36:00,1.0,last_click
U_B01_04625,B01,2026-01-07 15:21:00,Instagram,,1.0,orphan_fallback
U_B01_04626,B01,2026-01-07 06:54:00,Instagram,,1.0,orphan_fallback
U_B01_04640,B01,2026-01-13 11:43:00,Instagram,,1.0,orphan_fallback
U_B01_04645,B01,2026-01-11 16:05:00,Instagram,,1.0,orphan_fallback
U_B01_04654,B01,2026-01-05 12:06:00,Instagram,,1.0,orphan_fallback
U_B01_04657,B01,2026-01-11 14:21:00,Google Search,2026-01-10 03:45:00,1.0,last_click
U_B01_04667,B01,2026-01-06 06:39:00,Marketplace,,1.0,orphan_fallback
U_B01_04704,B01,2026-01-10 02:26:00,Instagram,,1.0,orphan_fallback
U_B01_04770,B01,2026-01-14 22:35:00,Marketplace,2026-01-10 14:14:00,1.0,last_click
U_B01_04784,B01,2026-01-03 09:18:00,Instagram,,1.0,orphan_fallback
U_B01_04789,B01,2026-01-05 12:12:00,Instagram,,1.0,orphan_fallback
U_B01_04791,B01,2026-01-03 20:31:00,Influencer Blog,2026-01-01 18:49:00,1.0,last_click
U_B01_04794,B01,2026-01-10 06:29:00,YouTube,2026-01-04 21:39:00,1.0,last_click
U_B01_04810,B01,2026-01-06 20:30:00,Google Search,2026-01-04 13:35:00,1.0,last_click
U_B01_04851,B01,2026-01-07 02:51:00,Instagram,,1.0,orphan_fallback
U_B01_04854,B01,2026-01-11 20:38:00,Instagram,,1.0,orphan_fallback
U_B01_04887,B01,2026-01-10 14:56:00,Marketplace,,1.0,orphan_fallback
U_B01_04891,B01,2026-01-14 16:04:00,Instagram,,1.0,orphan_fallback
U_B01_04928,B01,2026-01-11 17:19:00,Instagram,,1.0,orphan_fallback
U_B01_04945,B01,2026-01-14 20:55:00,Instagram,,1.0,orphan_fallback
U_B01_04947,B01,2026-01-10 20:43:00,Instagram,,1.0,orphan_fallback
U_B01_04965,B01,2026-01-12 02:54:00,Instagram,,1.0,orphan_fallback
U_B01_04977,B01,2026-01-03 12:22:00,Google Search,2026-01-01 12:24:00,1.0,last_click
U_B01_05060,B01,2026-01-13 07:12:00,Instagram,,1.0,orphan_fallback
U_B01_05063,B01,2026-01-02 14:01:00,YouTube,,1.0,orphan_fallback
U_B01_05066,B01,2026-01-08 12:17:00,Google Search,,1.0,orphan_fallback
U_B01_05068,B01,2026-01-03 05:10:00,Google Search,,1.0,orphan_fallback
U_B01_05070,B01,2026-01-08 07:45:00,YouTube,,1.0,orphan_fallback
U_B01_05078,B01,2026-01-11 04:33:00,Instagram,,1.0,orphan_fallback
U_B01_05086,B01,2026-01-14 00:41:00,Instagram,,1.0,orphan_fallback
U_B01_05089,B01,2026-01-05 16:52:00,Instagram,,1.0,orphan_fallback
U_B01_05104,B01,2026-01-08 09:36:00,Instagram,,1.0,orphan_fallback
U_B01_05118,B01,2026-01-06 23:00:00,Instagram,,1.0,orphan_fallback
U_B01_05119,B01,2026-01-07 11:26:00,Instagram,,1.0,orphan_fallback
U_B01_05145,B01,2026-01-12 03:50:00,Influencer Blog,2026-01-03 06:31:00,1.0,last_click
U_B01_05151,B01,2026-01-06 09:07:00,Instagram,,1.0,orphan_fallback
U_B01_05177,B01,2026-01-05 00:33:00,Instagram,,1.0,orphan_fallback
U_B01_05189,B01,2026-01-10 08:05:00,Google Search,,1.0,orphan_fallback
U_B01_05202,B01,2026-01-10 11:03:00,Instagram,,1.0,orphan_fallback
U_B01_05205,B01,2026-01-09 20:35:00,Instagram,,1.0,orphan_fallback
U_B01_05208,B01,2026-01-14 03:02:00,Google Search,2026-01-01 08:47:00,1.0,last_click
U_B01_05286,B01,2026-01-13 00:17:00,Marketplace,2026-01-08 03:22:00,1.0,last_click
U_B01_05287,B01,2026-01-04 16:55:00,Instagram,,1.0,orphan_fallback
U_B01_05301,B01,2026-01-04 05:46:00,Instagram,,1.0,orphan_fallback
U_B01_05309,B01,2026-01-05 23:46:00,Instagram,,1.0,orphan_fallback
U_B01_05323,B01,2026-01-06 01:41:00,Instagram,,1.0,orphan_fallback
U_B01_05337,B01,2026-01-09 10:29:00,Influencer Blog,2026-01-08 04:38:00,1.0,last_click
U_B01_05339,B01,2026-01-13 21:57:00,Instagram,,1.0,orphan_fallback
U_B01_05358,B01,2026-01-11 14:39:00,Instagram,,1.0,orphan_fallback
U_B01_05377,B01,2026-01-13 08:44:00,Instagram,,1.0,orphan_fallback
U_B01_05387,B01,2026-01-07 08:01:00,Instagram,,1.0,orphan_fallback
U_B01_05403,B01,2026-01-09 21:36:00,Influencer Blog,2026-01-07 05:54:00,1.0,last_click
U_B01_05405,B01,2026-01-03 18:20:00,Instagram,,1.0,orphan_fallback
U_B01_05511,B01,2026-01-08 21:33:00,Marketplace,2026-01-06 13:58:00,1.0,last_click
U_B01_05529,B01,2026-01-06 09:47:00,Instagram,,1.0,orphan_fallback
U_B01_05534,B01,2026-01-10 10:47:00,Instagram,,1.0,orphan_fallback
U_B01_05541,B01,2026-01-02 20:44:00,Marketplace,,1.0,orphan_fallback
U_B01_05567,B01,2026-01-09 10:49:00,YouTube,2026-01-06 21:55:00,1.0,last_click
U_B01_05573,B01,2026-01-11 13:24:00,Instagram,,1.0,orphan_fallback
U_B01_05574,B01,2026-01-11 19:32:00,Marketplace,,1.0,orphan_fallback
U_B01_05576,B01,2026-01-02 04:34:00,Instagram,,1.0,orphan_fallback
U_B01_05579,B01,2026-01-05 02:06:00,Instagram,,1.0,orphan_fallback
U_B01_05586,B01,2026-01-12 09:14:00,Marketplace,,1.0,orphan_fallback
U_B01_05599,B01,2026-01-02 13:48:00,Influencer Blog,,1.0,orphan_fallback
U_B01_05604,B01,2026-01-08 20:32:00,Instagram,,1.0,orphan_fallback
U_B01_05625,B01,2026-01-05 22:09:00,Google Search,,1.0,orphan_fallback
U_B01_05636,B01,2026-01-07 03:32:00,Instagram,,1.0,orphan_fallback
U_B01_05671,B01,2026-01-11 18:39:00,YouTube,2026-01-04 13:23:00,1.0,last_click
U_B01_05672,B01,2026-01-07 06:09:00,Instagram,,1.0,orphan_fallback
U_B01_05675,B01,2026-01-08 07:25:00,YouTube,,1.0,orphan_fallback
U_B01_05679,B01,2026-01-02 15:50:00,Influencer Blog,,1.0,orphan_fallback
U_B01_05692,B01,2026-01-10 08:34:00,Instagram,,1.0,orphan_fallback
U_B01_05718,B01,2026-01-12 18:22:00,Google Search,,1.0,orphan_fallback
U_B01_05763,B01,2026-01-09 15:12:00,Instagram,,1.0,orphan_fallback
U_B01_05766,B01,2026-01-06 08:16:00,YouTube,,1.0,orphan_fallback
U_B01_05772,B01,2026-01-04 23:19:00,Google Search,,1.0,orphan_fallback
U_B01_05781,B01,2026-01-09 07:19:00,Instagram,,1.0,orphan_fallback
U_B01_05794,B01,2026-01-17 05:54:00,Influencer Blog,,1.0,orphan_fallback
U_B01_05837,B01,2026-01-08 23:17:00,Instagram,2026-01-04 14:22:00,1.0,last_click
U_B01_05876,B01,2026-01-10 03:47:00,Google Search,2026-01-03 20:26:00,1.0,last_click
U_B01_05917,B01,2026-01-12 20:01:00,Marketplace,2026-01-06 15:39:00,1.0,last_click
U_B01_05925,B01,2026-01-05 07:19:00,Instagram,,1.0,orphan_fallback
U_B01_05936,B01,2026-01-02 19:52:00,Google Search,,1.0,orphan_fallback
U_B01_05937,B01,2026-01-11 02:00:00,Instagram,,1.0,orphan_fallback
U_B01_05943,B01,2026-01-10 13:32:00,Instagram,,1.0,orphan_fallback
U_B01_05969,B01,2026-01-05 18:29:00,YouTube,2026-01-05 01:55:00,1.0,last_click
U_B01_05994,B01,2026-01-11 05:47:00,Instagram,,1.0,orphan_fallback
U_B01_06010,B01,2026-01-13 08:36:00,Instagram,,1.0,orphan_fallback
U_B01_06027,B01,2026-01-05 14:44:00,Google Search,2026-01-02 12:56:00,1.0,last_click
U_B01_06046,B01,2026-01-06 02:38:00,Instagram,,1.0,orphan_fallback
U_B01_06073,B01,2026-01-10 16:14:00,Google Search,,1.0,orphan_fallback
U_B01_06074,B01,2026-01-03 01:33:00,Marketplace,,1.0,orphan_fallback
U_B01_06080,B01,2026-01-08 15:12:00,YouTube,,1.0,orphan_fallback
U_B01_06084,B01,2026-01-08 23:42:00,YouTube,,1.0,orphan_fallback
U_B01_06123,B01,2026-01-11 15:30:00,Instagram,,1.0,orphan_fallback
U_B01_06136,B01,2026-01-06 15:12:00,Instagram,,1.0,orphan_fallback
U_B01_06160,B01,2026-01-02 04:29:00,Instagram,,1.0,orphan_fallback
U_B01_06213,B01,2026-01-05 21:29:00,Instagram,,1.0,orphan_fallback
U_B01_06226,B01,2026-01-08 00:28:00,Instagram,2026-01-02 11:34:00,1.0,last_click
U_B01_06240,B01,2026-01-10 02:38:00,Instagram,,1.0,orphan_fallback
U_B01_06241,B01,2026-01-11 16:37:00,Instagram,,1.0,orphan_fallback
U_B01_06251,B01,2026-01-08 17:14:00,Instagram,,1.0,orphan_fallback
U_B01_06260,B01,2026-01-05 22:31:00,Influencer Blog,,1.0,orphan_fallback
U_B01_06279,B01,2026-01-08 08:48:00,Instagram,,1.0,orphan_fallback
U_B01_06306,B01,2026-01-05 21:13:00,Instagram,,1.0,orphan_fallback
U_B01_06325,B01,2026-01-02 12:42:00,YouTube,,1.0,orphan_fallback
U_B01_06326,B01,2026-01-05 19:03:00,Instagram,,1.0,orphan_fallback
U_B01_06338,B01,2026-01-10 22:06:00,Influencer Blog,2026-01-01 08:13:00,1.0,last_click
U_B01_06350,B01,2026-01-09 04:06:00,Influencer Blog,2026-01-06 22:28:00,1.0,last_click
U_B01_06354,B01,2026-01-12 00:33:00,Google Search,,1.0,orphan_fallback
U_B01_06356,B01,2026-01-07 18:43:00,Instagram,,1.0,orphan_fallback
U_B01_06362,B01,2026-01-12 02:53:00,Instagram,2026-01-02 14:02:00,1.0,last_click
U_B01_06372,B01,2026-01-15 10:20:00,Instagram,,1.0,orphan_fallback
U_B01_06374,B01,2026-01-08 20:11:00,Instagram,,1.0,orphan_fallback
U_B01_06411,B01,2026-01-04 18:01:00,Influencer Blog,,1.0,orphan_fallback
U_B01_06422,B01,2026-01-09 14:29:00,Instagram,,1.0,orphan_fallback
U_B01_06428,B01,2026-01-07 23:47:00,Instagram,,1.0,orphan_fallback
U_B01_06436,B01,2026-01-09 19:32:00,Instagram,,1.0,orphan_fallback
U_B01_06456,B01,2026-01-09 18:25:00,Instagram,,1.0,orphan_fallback
U_B01_06495,B01,2026-01-09 22:41:00,Instagram,,1.0,orphan_fallback
U_B01_06506,B01,2026-01-06 01:16:00,Instagram,,1.0,orphan_fallback
U_B01_06554,B01,2026-01-05 22:13:00,YouTube,,1.0,orphan_fallback
U_B01_06559,B01,2026-01-09 22:01:00,Instagram,,1.0,orphan_fallback
U_B01_06561,B01,2026-01-11 08:55:00,Marketplace,2026-01-09 05:27:00,1.0,last_click
U_B01_06563,B01,2026-01-04 16:39:00,Instagram,,1.0,orphan_fallback
U_B01_06565,B01,2026-01-13 01:59:00,Google Search,2026-01-01 11:14:00,1.0,last_click
U_B01_06574,B01,2026-01-13 06:03:00,Instagram,,1.0,orphan_fallback
U_B01_06621,B01,2026-01-10 05:10:00,YouTube,2026-01-08 08:25:00,1.0,last_click
U_B01_06628,B01,2026-01-08 01:39:00,Instagram,,1.0,orphan_fallback
U_B01_06630,B01,2026-01-02 11:35:00,Influencer Blog,,1.0,orphan_fallback
U_B01_06634,B01,2026-01-10 08:40:00,Marketplace,,1.0,orphan_fallback
U_B01_06642,B01,2026-01-11 04:10:00,Instagram,,1.0,orphan_fallback
U_B01_06682,B01,2026-01-09 11:27:00,Instagram,,1.0,orphan_fallback
U_B01_06689,B01,2026-01-02 13:48:00,Google Search,,1.0,orphan_fallback
U_B01_06711,B01,2026-01-05 14:20:00,Instagram,,1.0,orphan_fallback
U_B01_06712,B01,2026-01-04 01:25:00,Influencer Blog,,1.0,orphan_fallback
U_B01_06720,B01,2026-01-03 15:45:00,YouTube,,1.0,orphan_fallback
U_B01_06770,B01,2026-01-09 22:18:00,Instagram,,1.0,orphan_fallback
U_B01_06794,B01,2026-01-08 22:16:00,Instagram,,1.0,orphan_fallback
U_B01_06798,B01,2026-01-02 06:15:00,Instagram,2026-01-01 12:37:00,1.0,last_click
U_B01_06844,B01,2026-01-10 04:11:00,Marketplace,2026-01-03 09:50:00,1.0,last_click
U_B01_06859,B01,2026-01-09 06:46:00,Instagram,,1.0,orphan_fallback
U_B01_06877,B01,2026-01-07 00:58:00,Instagram,2026-01-04 01:18:00,1.0,last_click
U_B01_06900,B01,2026-01-06 00:39:00,Influencer Blog,,1.0,orphan_fallback
U_B01_06907,B01,2026-01-08 19:53:00,Instagram,,1.0,orphan_fallback
U_B01_06935,B01,2026-01-10 20:49:00,Instagram,2026-01-08 21:35:00,1.0,last_click
U_B01_06973,B01,2026-01-07 17:43:00,Instagram,,1.0,orphan_fallback
U_B01_06975,B01,2026-01-09 21:50:00,Instagram,,1.0,orphan_fallback
U_B01_06993,B01,2026-01-05 06:10:00,Instagram,,1.0,orphan_fallback
U_B01_07000,B01,2026-01-13 12:58:00,Instagram,,1.0,orphan_fallback
U_B01_07027,B01,2026-01-06 09:02:00,Instagram,,1.0,orphan_fallback
U_B01_07058,B01,2026-01-05 15:06:00,Google Search,,1.0,orphan_fallback
U_B01_07084,B01,2026-01-06 05:40:00,Instagram,,1.0,orphan_fallback
U_B01_07090,B01,2026-01-05 20:25:00,Marketplace,2026-01-03 17:02:00,1.0,last_click
U_B01_07095,B01,2026-01-10 03:20:00,Influencer Blog,,1.0,orphan_fallback
U_B01_07116,B01,2026-01-08 22:08:00,Marketplace,,1.0,orphan_fallback
U_B01_07118,B01,2026-01-09 13:45:00,Influencer Blog,,1.0,orphan_fallback
U_B01_07134,B01,2026-01-08 04:59:00,Google Search,,1.0,orphan_fallback
U_B01_07149,B01,2026-01-13 17:03:00,Marketplace,,1.0,orphan_fallback
U_B01_07162,B01,2026-01-06 08:40:00,Instagram,,1.0,orphan_fallback
U_B01_07177,B01,2026-01-10 12:31:00,Influencer Blog,,1.0,orphan_fallback
U_B01_07178,B01,2026-01-03 18:30:00,YouTube,,1.0,orphan_fallback
U_B01_07185,B01,2026-01-04 19:32:00,Instagram,,1.0,orphan_fallback
U_B01_07205,B01,2026-01-07 07:44:00,Instagram,,1.0,orphan_fallback
U_B01_07208,B01,2026-01-03 11:51:00,Instagram,,1.0,orphan_fallback
U_B01_07220,B01,2026-01-09 21:04:00,Google Search,2026-01-02 18:17:00,1.0,last_click
U_B01_07240,B01,2026-01-07 00:06:00,Instagram,,1.0,orphan_fallback
U_B01_07259,B01,2026-01-03 01:49:00,Instagram,,1.0,orphan_fallback
U_B01_07268,B01,2026-01-04 15:35:00,Instagram,,1.0,orphan_fallback
U_B01_07366,B01,2026-01-08 02:27:00,Google Search,,1.0,orphan_fallback
U_B01_07377,B01,2026-01-02 03:03:00,Influencer Blog,,1.0,orphan_fallback
U_B01_07381,B01,2026-01-06 19:39:00,Instagram,2026-01-03 10:43:00,1.0,last_click
U_B01_07384,B01,2026-01-09 20:13:00,Influencer Blog,2026-01-01 16:50:00,1.0,last_click
U_B01_07406,B01,2026-01-02 20:14:00,Instagram,,1.0,orphan_fallback
U_B01_07417,B01,2026-01-09 14:29:00,Influencer Blog,2026-01-01 12:33:00,1.0,last_click
U_B01_07439,B01,2026-01-04 18:17:00,Influencer Blog,2026-01-03 14:18:00,1.0,last_click
U_B01_07452,B01,2026-01-08 13:38:00,Instagram,,1.0,orphan_fallback
U_B01_07469,B01,2026-01-10 01:28:00,Google Search,2026-01-01 09:55:00,1.0,last_click
U_B01_07479,B01,2026-01-04 15:39:00,Marketplace,,1.0,orphan_fallback
U_B01_07487,B01,2026-01-09 04:30:00,Instagram,,1.0,orphan_fallback
U_B01_07491,B01,2026-01-06 14:02:00,Influencer Blog,,1.0,orphan_fallback
U_B01_07492,B01,2026-01-04 17:53:00,Instagram,,1.0,orphan_fallback
U_B01_07508,B01,2026-01-06 11:33:00,YouTube,,1.0,orphan_fallback
U_B01_07547,B01,2026-01-13 18:35:00,Instagram,,1.0,orphan_fallback
U_B01_07552,B01,2026-01-09 09:56:00,Instagram,,1.0,orphan_fallback
U_B01_07555,B01,2026-01-05 06:38:00,Instagram,,1.0,orphan_fallback
U_B01_07557,B01,2026-01-08 17:51:00,Influencer Blog,,1.0,orphan_fallback
U_B01_07562,B01,2026-01-11 14:22:00,Instagram,,1.0,orphan_fallback
U_B01_07582,B01,2026-01-08 12:19:00,Instagram,,1.0,orphan_fallback
U_B01_07585,B01,2026-01-06 09:01:00,Instagram,,1.0,orphan_fallback
U_B01_07600,B01,2026-01-13 22:12:00,Influencer Blog,2026-01-06 19:42:00,1.0,last_click
U_B01_07613,B01,2026-01-10 17:48:00,Instagram,,1.0,orphan_fallback
U_B01_07624,B01,2026-01-07 09:10:00,Instagram,,1.0,orphan_fallback
U_B01_07633,B01,2026-01-08 08:39:00,Instagram,,1.0,orphan_fallback
U_B01_07661,B01,2026-01-09 20:07:00,Instagram,,1.0,orphan_fallback
U_B01_07668,B01,2026-01-03 16:31:00,Influencer Blog,,1.0,orphan_fallback
U_B01_07672,B01,2026-01-10 04:57:00,Instagram,2026-01-06 03:11:00,1.0,last_click
U_B01_07686,B01,2026-01-09 23:51:00,Instagram,,1.0,orphan_fallback
U_B01_07692,B01,2026-01-02 18:57:00,Instagram,,1.0,orphan_fallback
U_B01_07693,B01,2026-01-02 07:37:00,Instagram,,1.0,orphan_fallback
U_B01_07696,B01,2026-01-02 08:31:00,Instagram,,1.0,orphan_fallback
U_B01_07718,B01,2026-01-03 10:35:00,Google Search,,1.0,orphan_fallback
U_B01_07721,B01,2026-01-06 02:39:00,Instagram,,1.0,orphan_fallback
U_B01_07733,B01,2026-01-10 11:46:00,Instagram,,1.0,orphan_fallback
U_B01_07757,B01,2026-01-04 13:44:00,Google Search,,1.0,orphan_fallback
U_B01_07769,B01,2026-01-04 01:59:00,Influencer Blog,,1.0,orphan_fallback
U_B01_07779,B01,2026-01-10 09:15:00,Instagram,,1.0,orphan_fallback
U_B01_07800,B01,2026-01-11 00:53:00,Instagram,,1.0,orphan_fallback
U_B01_07802,B01,2026-01-09 10:13:00,Instagram,,1.0,orphan_fallback
U_B01_07813,B01,2026-01-13 13:22:00,Instagram,,1.0,orphan_fallback
U_B01_07844,B01,2026-01-10 05:44:00,YouTube,2026-01-06 05:07:00,1.0,last_click
U_B01_07865,B01,2026-01-09 00:31:00,Instagram,,1.0,orphan_fallback
U_B01_07885,B01,2026-01-03 08:56:00,Influencer Blog,2026-01-01 19:22:00,1.0,last_click
U_B01_07891,B01,2026-01-05 21:10:00,YouTube,,1.0,orphan_fallback
U_B01_07899,B01,2026-01-11 14:31:00,YouTube,2026-01-08 19:14:00,1.0,last_click
U_B01_07900,B01,2026-01-08 14:08:00,Instagram,,1.0,orphan_fallback
U_B01_07906,B01,2026-01-06 04:01:00,Google Search,2026-01-01 14:09:00,1.0,last_click
U_B01_07908,B01,2026-01-13 06:19:00,Instagram,,1.0,orphan_fallback
U_B01_07910,B01,2026-01-06 08:31:00,Instagram,,1.0,orphan_fallback
U_B01_07947,B01,2026-01-11 14:25:00,Instagram,,1.0,orphan_fallback
U_B01_07955,B01,2026-01-06 11:33:00,Instagram,,1.0,orphan_fallback
U_B01_07964,B01,2026-01-08 20:53:00,Instagram,,1.0,orphan_fallback
U_B01_07992,B01,2026-01-05 11:13:00,Instagram,,1.0,orphan_fallback
U_B01_08001,B01,2026-01-04 16:42:00,Instagram,,1.0,orphan_fallback
U_B01_08009,B01,2026-01-09 01:31:00,Influencer Blog,,1.0,orphan_fallback
U_B01_08026,B01,2026-01-08 22:00:00,Instagram,2026-01-03 01:29:00,1.0,last_click
U_B01_08044,B01,2026-01-06 15:26:00,Instagram,,1.0,orphan_fallback
U_B01_08053,B01,2026-01-13 14:43:00,Instagram,,1.0,orphan_fallback
U_B01_08059,B01,2026-01-10 05:16:00,Instagram,,1.0,orphan_fallback
U_B01_08065,B01,2026-01-09 21:07:00,Instagram,,1.0,orphan_fallback
U_B01_08076,B01,2026-01-10 13:08:00,Instagram,,1.0,orphan_fallback
U_B01_08077,B01,2026-01-05 10:30:00,Influencer Blog,,1.0,orphan_fallback
U_B01_08087,B01,2026-01-09 03:05:00,Instagram,,1.0,orphan_fallback
U_B01_08093,B01,2026-01-09 09:05:00,YouTube,2026-01-04 07:32:00,1.0,last_click
U_B01_08109,B01,2026-01-04 17:23:00,Instagram,,1.0,orphan_fallback
U_B01_08121,B01,2026-01-07 00:32:00,YouTube,2026-01-04 18:15:00,1.0,last_click
U_B01_08124,B01,2026-01-12 07:13:00,Instagram,,1.0,orphan_fallback
U_B01_08135,B01,2026-01-10 08:32:00,Influencer Blog,2026-01-01 14:51:00,1.0,last_click
U_B01_08139,B01,2026-01-07 16:58:00,Instagram,,1.0,orphan_fallback
U_B01_08158,B01,2026-01-11 02:43:00,Google Search,2026-01-02 20:43:00,1.0,last_click
U_B01_08163,B01,2026-01-15 02:47:00,Instagram,,1.0,orphan_fallback
U_B01_08181,B01,2026-01-08 08:32:00,Instagram,2026-01-03 19:36:00,1.0,last_click
U_B01_08196,B01,2026-01-06 12:46:00,YouTube,2026-01-04 10:27:00,1.0,last_click
U_B01_08206,B01,2026-01-06 10:15:00,Google Search,2026-01-02 21:30:00,1.0,last_click
U_B01_08210,B01,2026-01-10 05:20:00,Instagram,,1.0,orphan_fallback
U_B01_08219,B01,2026-01-12 19:19:00,YouTube,2026-01-11 17:01:00,1.0,last_click
U_B01_08223,B01,2026-01-11 19:23:00,Instagram,,1.0,orphan_fallback
U_B01_08224,B01,2026-01-05 03:44:00,Marketplace,,1.0,orphan_fallback
U_B01_08232,B01,2026-01-12 11:30:00,Instagram,,1.0,orphan_fallback
U_B01_08233,B01,2026-01-12 10:05:00,Influencer Blog,,1.0,orphan_fallback
U_B01_08294,B01,2026-01-11 03:19:00,Instagram,,1.0,orphan_fallback
U_B01_08301,B01,2026-01-10 08:27:00,YouTube,,1.0,orphan_fallback
U_B01_08309,B01,2026-01-08 03:23:00,YouTube,2026-01-01 16:55:00,1.0,last_click
U_B01_08311,B01,2026-01-07 06:50:00,Influencer Blog,,1.0,orphan_fallback
U_B01_08312,B01,2026-01-07 21:43:00,Marketplace,2026-01-04 07:59:00,1.0,last_click
U_B01_08319,B01,2026-01-10 13:58:00,Google Search,,1.0,orphan_fallback
U_B01_08330,B01,2026-01-12 11:27:00,Instagram,,1.0,orphan_fallback
U_B01_08353,B01,2026-01-14 18:15:00,Instagram,,1.0,orphan_fallback
U_B01_08359,B01,2026-01-09 21:55:00,Instagram,,1.0,orphan_fallback
U_B01_08368,B01,2026-01-08 01:18:00,Instagram,,1.0,orphan_fallback
U_B01_08386,B01,2026-01-12 10:19:00,Instagram,2026-01-03 18:30:00,1.0,last_click
U_B01_08419,B01,2026-01-12 13:09:00,Instagram,,1.0,orphan_fallback
U_B01_08430,B01,2026-01-05 17:01:00,Instagram,,1.0,orphan_fallback
U_B01_08435,B01,2026-01-04 10:21:00,Instagram,,1.0,orphan_fallback
U_B01_08439,B01,2026-01-06 07:35:00,Instagram,,1.0,orphan_fallback
U_B01_08454,B01,2026-01-05 21:05:00,Google Search,,1.0,orphan_fallback
U_B01_08455,B01,2026-01-12 15:39:00,Instagram,2026-01-11 02:16:00,1.0,last_click
U_B01_08466,B01,2026-01-11 01:01:00,Instagram,,1.0,orphan_fallback
U_B01_08482,B01,2026-01-11 01:20:00,Instagram,,1.0,orphan_fallback
U_B01_08503,B01,2026-01-11 16:47:00,Instagram,2026-01-01 08:11:00,1.0,last_click
U_B01_08505,B01,2026-01-03 09:53:00,Instagram,,1.0,orphan_fallback
U_B01_08522,B01,2026-01-07 14:30:00,Influencer Blog,,1.0,orphan_fallback
U_B01_08531,B01,2026-01-12 13:44:00,Instagram,2026-01-09 22:45:00,1.0,last_click
U_B01_08539,B01,2026-01-03 19:04:00,YouTube,,1.0,orphan_fallback
U_B01_08544,B01,2026-01-05 20:49:00,Influencer Blog,2026-01-04 04:05:00,1.0,last_click
U_B01_08552,B01,2026-01-06 22:49:00,Instagram,,1.0,orphan_fallback
U_B01_08557,B01,2026-01-03 21:49:00,Instagram,,1.0,orphan_fallback
U_B01_08573,B01,2026-01-09 02:43:00,Influencer Blog,,1.0,orphan_fallback
U_B01_08616,B01,2026-01-12 22:48:00,Instagram,,1.0,orphan_fallback
U_B01_08636,B01,2026-01-11 06:35:00,Instagram,,1.0,orphan_fallback
U_B01_08650,B01,2026-01-11 11:00:00,Instagram,,1.0,orphan_fallback
U_B01_08675,B01,2026-01-10 14:25:00,Instagram,,1.0,orphan_fallback
U_B01_08691,B01,2026-01-09 20:28:00,Influencer Blog,2026-01-06 19:50:00,1.0,last_click
U_B01_08700,B01,2026-01-05 02:25:00,YouTube,,1.0,orphan_fallback
U_B01_08711,B01,2026-01-10 16:48:00,Marketplace,2026-01-01 21:34:00,1.0,last_click
U_B01_08714,B01,2026-01-07 14:47:00,Instagram,,1.0,orphan_fallback
U_B01_08716,B01,2026-01-12 18:21:00,YouTube,2026-01-08 12:55:00,1.0,last_click
U_B01_08738,B01,2026-01-08 16:06:00,Instagram,,1.0,orphan_fallback
U_B01_08740,B01,2026-01-08 10:29:00,Instagram,,1.0,orphan_fallback
U_B01_08759,B01,2026-01-09 21:44:00,Instagram,,1.0,orphan_fallback
U_B01_08770,B01,2026-01-13 23:05:00,Instagram,,1.0,orphan_fallback
U_B01_08796,B01,2026-01-08 07:16:00,YouTube,,1.0,orphan_fallback
U_B01_08808,B01,2026-01-08 07:08:00,Instagram,,1.0,orphan_fallback
U_B01_08816,B01,2026-01-06 01:44:00,Instagram,,1.0,orphan_fallback
U_B01_08823,B01,2026-01-12 03:11:00,Instagram,,1.0,orphan_fallback
U_B01_08831,B01,2026-01-11 15:02:00,Instagram,2026-01-03 02:35:00,1.0,last_click
U_B01_08837,B01,2026-01-10 10:25:00,Marketplace,,1.0,orphan_fallback
U_B01_08857,B01,2026-01-13 15:34:00,Instagram,,1.0,orphan_fallback
U_B01_08864,B01,2026-01-13 00:40:00,Influencer Blog,2026-01-07 01:12:00,1.0,last_click
U_B01_08886,B01,2026-01-03 18:22:00,YouTube,,1.0,orphan_fallback
U_B01_08892,B01,2026-01-03 14:50:00,Influencer Blog,,1.0,orphan_fallback
U_B01_08902,B01,2026-01-11 03:19:00,Instagram,,1.0,orphan_fallback
U_B01_08939,B01,2026-01-13 11:24:00,Instagram,,1.0,orphan_fallback
U_B01_08943,B01,2026-01-02 13:54:00,Instagram,,1.0,orphan_fallback
U_B01_08954,B01,2026-01-08 05:16:00,Instagram,,1.0,orphan_fallback
U_B01_08957,B01,2026-01-12 19:48:00,Instagram,,1.0,orphan_fallback
U_B01_08963,B01,2026-01-08 20:31:00,Instagram,,1.0,orphan_fallback
U_B01_08999,B01,2026-01-10 23:00:00,Influencer Blog,,1.0,orphan_fallback
